id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm;fecha_interaccion;fecha_inicio_contrato;fecha_fin_contrato
595702;Landing Page Submission;Google;No;No;1;3;519;3;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;No;30/08/2023;17/11/2023;20/10/2025
595681;API;Google;No;No;1;3;1575;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;4/09/2023;6/10/2023;21/12/2024
595632;Landing Page Submission;Google;No;No;1;4;1766;2;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;3/08/2023;29/10/2023;28/02/2025
595623;Landing Page Submission;Direct Traffic;No;No;0;4;237;4;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;14;15;Yes;25/11/2023;;
595589;API;Organic Search;No;No;1;12;1125;3;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;22/02/2023;14/05/2023;1/03/2025
595576;API;Google;No;No;1;4;1483;2;Had a Phone Conversation;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;30/11/2023;14/02/2024;25/08/2025
595571;Landing Page Submission;Direct Traffic;No;No;0;2;33;2;Page Visited on Website;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;21/09/2023;;
595564;Landing Page Submission;Direct Traffic;No;No;1;3;69;3;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;5/07/2023;23/08/2023;2/11/2024
595555;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;13/11/2023;;
595450;Landing Page Submission;Direct Traffic;No;No;0;4;1376;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;15/11/2023;;
595399;Landing Page Submission;Direct Traffic;No;No;0;2;197;2;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;1/06/2023;;
595269;Landing Page Submission;Direct Traffic;No;No;1;2;84;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;16;Yes;4/12/2023;7/01/2024;26/12/2025
595263;Landing Page Submission;Google;No;No;0;5;459;5;Email Opened;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;15;18;No;3/06/2023;;
595243;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;2/10/2023;23/11/2023;25/02/2025
595237;Landing Page Submission;Google;No;No;1;3;730;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;24/12/2023;2/03/2024;31/10/2025
595223;API;Chat;No;No;0;4;10;2;Form Submitted on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;26/02/2023;;
595209;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;17;15;No;5/01/2023;;
595178;Landing Page Submission;Organic Search;No;No;1;14;1290;3.5;Email Opened;SG1C - Aerolineas;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;17/09/2023;21/10/2023;21/03/2025
595167;API;Chat;No;No;1;2;662;1;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;20/06/2023;1/08/2023;30/06/2025
595147;Landing Page Submission;Direct Traffic;No;No;0;16;1996;4;Page Visited on Website;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;20/05/2023;;
595141;API;Organic Search;No;No;1;4;1833;4;SMS Sent;SG1C - Aerolineas;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;30/11/2023;10/02/2024;18/09/2025
595135;Landing Page Submission;Direct Traffic;No;No;1;3;1449;1.5;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;27/12/2023;12/03/2024;10/01/2026
594964;API;Google;No;No;0;2;29;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;14/11/2023;;
594961;API;Organic Search;No;No;1;4;763;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;15/04/2023;6/07/2023;7/05/2025
594933;Landing Page Submission;Google;No;No;0;3;93;3;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;11/07/2023;;
594875;Landing Page Submission;Direct Traffic;Yes;No;0;2;247;2;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;13;13;Yes;16/05/2023;;
594858;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;13;No;11/01/2023;20/03/2023;8/06/2024
594854;Landing Page Submission;Direct Traffic;No;No;1;4;1063;4;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;27/05/2023;5/07/2023;16/04/2025
594849;Landing Page Submission;Direct Traffic;Yes;No;0;1;258;1;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;6/11/2023;;
594803;Landing Page Submission;Google;No;No;1;4;1647;4;Email Opened;SG2B - Exportadores;Analista de comercio exterior;No;No;No;No;No;No;;;No;29/08/2023;28/09/2023;5/02/2025
594771;Landing Page Submission;Direct Traffic;No;No;0;3;341;3;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;13;17;No;11/08/2023;;
594733;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;30/12/2023;;
594679;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;13/06/2023;;
594671;Landing Page Submission;Direct Traffic;No;No;0;1;290;1;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;12/12/2023;;
594496;API;Google;No;No;1;10;932;2.5;Page Visited on Website;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;16;16;No;13/04/2023;1/07/2023;17/12/2024
594456;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;3/08/2023;28/10/2023;20/06/2025
594343;Landing Page Submission;Direct Traffic;No;No;0;2;1107;2;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;13;16;Yes;7/04/2023;;
594329;Landing Page Submission;Google;No;No;1;3;1839;3;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;12;17;No;17/10/2023;31/12/2023;25/01/2025
594301;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;14;15;No;6/08/2023;;
594221;Landing Page Submission;Organic Search;No;No;0;3;89;1.5;Email Opened;SG2B - Exportadores;Supervisor de almacen;No;No;No;No;No;No;;;Yes;30/09/2023;;
594222;Landing Page Submission;Direct Traffic;No;No;0;2;37;2;Chat Conversation;SG2B - Exportadores;Supervisor de almacen;No;No;No;No;No;No;;;Yes;11/03/2023;;
594218;Landing Page Submission;Direct Traffic;No;No;1;3;1348;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;1/08/2023;29/10/2023;27/06/2025
594161;Landing Page Submission;Direct Traffic;Yes;No;0;2;712;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/10/2023;;
594120;Landing Page Submission;Organic Search;No;No;0;5;244;5;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;22/03/2023;;
594108;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;4/05/2023;18/06/2023;7/01/2025
594102;Landing Page Submission;Direct Traffic;Yes;No;0;6;1403;6;Unsubscribed;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;12/05/2023;;
594083;Landing Page Submission;Organic Search;No;No;1;4;3;4;SMS Sent;SG1C - Aerolineas;Gerente de operaciones logisticas;No;No;No;No;No;No;;;Yes;22/03/2023;28/04/2023;16/12/2024
594063;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;;;No;26/08/2023;2/11/2023;23/12/2024
593953;Landing Page Submission;Direct Traffic;No;No;1;3;1298;3;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;10/11/2023;14/01/2024;1/07/2025
593929;Lead Add Form;Reference;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;11/07/2023;30/08/2023;22/06/2025
593872;Landing Page Submission;Organic Search;No;No;1;11;1914;3.67;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;31/05/2023;5/07/2023;20/02/2025
593866;Landing Page Submission;Direct Traffic;No;No;0;2;126;2;Converted to Lead;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;Yes;11/07/2023;;
593865;Landing Page Submission;Organic Search;No;No;0;3;504;3;Converted to Lead;SG1A - Agentes de Carga;;No;No;No;No;No;No;;;No;13/04/2023;;
593864;API;Chat;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;16;15;No;19/03/2023;15/06/2023;16/06/2024
593860;API;Organic Search;No;No;1;4;816;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;8/08/2023;17/10/2023;23/10/2024
593824;Landing Page Submission;Google;No;No;1;4;1500;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;No;2/05/2023;7/07/2023;20/06/2025
593818;Landing Page Submission;Google;No;No;0;4;188;2;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;No;11/02/2023;;
593816;Landing Page Submission;Organic Search;No;No;0;6;360;6;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;;;No;17/03/2023;;
593795;Landing Page Submission;Direct Traffic;No;No;1;7;1424;7;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;;;Yes;26/06/2023;27/07/2023;8/09/2024
593790;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;6/06/2023;;
593767;API;Google;No;No;1;2;1809;1;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;26/02/2023;5/04/2023;8/02/2025
593701;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;2/08/2023;;
593625;Landing Page Submission;Organic Search;No;No;0;3;195;1.5;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;;;Yes;15/03/2023;;
593596;Landing Page Submission;Direct Traffic;Yes;No;0;1;237;1;Email Bounced;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;;;No;8/07/2023;;
593559;API;Organic Search;No;No;0;4;104;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;Yes;14/05/2023;;
593516;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;16;15;No;11/04/2023;29/06/2023;6/10/2024
593445;Landing Page Submission;Direct Traffic;No;No;0;2;1293;2;Converted to Lead;SG2B - Exportadores;;No;No;No;No;No;No;15;13;No;27/03/2023;;
593438;Landing Page Submission;Direct Traffic;No;No;0;2;227;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;16;No;18/09/2023;;
593432;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;22/10/2023;;
593398;API;Google;No;No;0;5;431;1.25;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;;;No;25/06/2023;;
593392;API;Chat;No;No;0;10;947;5;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;15;16;No;18/12/2023;;
593376;Landing Page Submission;Direct Traffic;No;No;0;2;413;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;Yes;29/10/2023;;
593306;Landing Page Submission;Direct Traffic;No;No;0;6;277;2;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;23/06/2023;;
593260;Landing Page Submission;Direct Traffic;No;No;0;4;6;4;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;7/11/2023;;
593227;API;Google;No;No;0;1;478;1;Converted to Lead;;;No;No;No;No;No;No;14;15;No;26/09/2023;;
593222;API;Chat;No;No;1;3;1083;1.5;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;13;16;Yes;31/03/2023;15/06/2023;1/03/2025
593206;Landing Page Submission;Organic Search;No;No;1;3;181;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;12;17;Yes;14/03/2023;29/05/2023;11/02/2025
593124;API;Google;No;No;1;2;987;1;Email Opened;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;13;15;No;18/04/2023;25/06/2023;1/12/2024
593122;Landing Page Submission;Direct Traffic;No;No;0;3;432;1.5;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;13;17;Yes;8/07/2023;;
593100;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;13/05/2023;;
593090;Landing Page Submission;Organic Search;No;No;1;7;144;7;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;17;Yes;13/05/2023;23/06/2023;29/12/2024
593058;API;Chat;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;4/05/2023;;
593014;Landing Page Submission;Direct Traffic;No;No;0;1;28;1;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;4/02/2023;;
592929;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;17;15;No;16/09/2023;;
592867;Landing Page Submission;Organic Search;No;No;0;7;319;7;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;16;Yes;13/06/2023;;
592855;Landing Page Submission;Direct Traffic;No;No;0;8;139;8;Email Opened;;;Yes;No;No;No;No;No;14;17;No;22/05/2023;;
592796;Landing Page Submission;Direct Traffic;No;No;0;18;488;6;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;15;18;Yes;26/10/2023;;
592781;Landing Page Submission;Direct Traffic;No;No;0;2;621;2;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;13;18;Yes;27/08/2023;;
592777;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;25/01/2023;;
592740;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;1/05/2023;;
592736;API;Organic Search;No;No;1;6;1519;1.5;SMS Sent;;;No;No;No;No;No;No;15;15;No;23/10/2023;29/12/2023;30/11/2025
592734;Landing Page Submission;Direct Traffic;No;No;0;3;372;3;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;15;Yes;27/12/2023;;
592728;Landing Page Submission;Organic Search;Yes;No;0;15;239;3.75;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;17;14;Yes;21/12/2023;;
592726;API;Google;No;No;0;6;1135;3;Email Opened;;;No;No;No;No;No;No;;;No;22/10/2023;;
592690;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;28/11/2023;;
592678;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No;21/03/2023;;
592664;API;Google;No;No;0;2;291;1;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;25/09/2023;;
592648;Landing Page Submission;Direct Traffic;No;No;0;2;1601;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;26/08/2023;;
592638;Landing Page Submission;Direct Traffic;No;No;0;2;143;2;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;11;18;Yes;8/04/2023;;
592608;Landing Page Submission;Direct Traffic;Yes;No;1;27;212;2.45;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;17;18;Yes;17/10/2023;23/12/2023;1/04/2025
592556;Landing Page Submission;Google;No;No;0;4;173;4;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;1/11/2023;;
592552;Landing Page Submission;Direct Traffic;No;No;0;3;331;1.5;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;12;15;Yes;27/03/2023;;
592505;Landing Page Submission;Google;No;No;1;6;1104;6;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;15;Yes;6/01/2023;25/03/2023;19/04/2024
592449;API;Google;No;No;0;2;1627;2;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;5/05/2023;;
592446;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;21/09/2023;;
592425;Landing Page Submission;Direct Traffic;No;No;1;5;933;5;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;15;Yes;17/01/2023;4/04/2023;4/03/2025
592422;API;Chat;No;No;1;2;1062;1;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;18;No;22/01/2023;16/04/2023;5/07/2024
592414;Landing Page Submission;Organic Search;No;No;1;3;1090;3;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;16;15;No;13/02/2023;18/03/2023;2/04/2024
592399;Landing Page Submission;Direct Traffic;No;No;0;2;133;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;16;Yes;19/09/2023;;
592393;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;1/08/2023;;
592358;Landing Page Submission;Organic Search;No;No;0;3;2;3;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;14;18;No;6/02/2023;;
592354;Landing Page Submission;Direct Traffic;No;No;1;4;1025;4;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;15;16;Yes;17/04/2023;26/06/2023;30/09/2024
592337;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;6/09/2023;24/11/2023;21/04/2025
592334;Landing Page Submission;Direct Traffic;No;No;1;2;1386;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;Yes;9/06/2023;6/08/2023;27/04/2025
592314;API;Google;Yes;No;1;2;1136;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;17;No;13/03/2023;11/05/2023;20/11/2024
592307;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;7/12/2023;;
592244;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;17;15;No;5/08/2023;;
592231;Landing Page Submission;Organic Search;No;No;0;8;191;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;18;No;31/03/2023;;
592218;Landing Page Submission;Direct Traffic;No;No;0;2;127;2;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;16;16;No;11/01/2023;;
592198;Landing Page Submission;Google;No;No;1;5;1335;5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;20;No;25/02/2023;5/04/2023;14/03/2025
592174;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;17;14;No;9/06/2023;;
592170;API;Google;No;No;1;2;1319;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;29/08/2023;7/11/2023;14/01/2025
592160;API;Organic Search;No;No;0;7;159;7;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;8/09/2023;;
592101;API;Google;No;No;0;2;327;2;Email Opened;;;No;No;No;No;No;No;15;15;No;1/02/2023;;
592100;Landing Page Submission;Google;No;No;1;4;117;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;12;18;No;13/08/2023;19/09/2023;16/01/2025
592087;API;Organic Search;No;No;1;9;1018;3;Page Visited on Website;SG1C - Aerolineas;Gerente de operaciones logisticas;No;No;No;No;No;No;15;13;No;28/02/2023;24/04/2023;25/02/2025
592031;Landing Page Submission;Direct Traffic;No;No;1;3;77;3;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;19;Yes;18/11/2023;26/12/2023;31/10/2025
592012;Landing Page Submission;Direct Traffic;No;No;1;3;755;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;13/03/2023;9/05/2023;30/08/2024
591979;Landing Page Submission;Direct Traffic;No;No;0;2;233;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;21/01/2023;;
591937;Landing Page Submission;Organic Search;No;No;1;7;1585;1.4;Email Link Clicked;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;14;Yes;4/04/2023;2/07/2023;11/12/2024
591928;API;Chat;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;16/12/2023;;
591818;Landing Page Submission;Direct Traffic;No;No;0;4;449;4;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;13;18;Yes;3/05/2023;;
591805;Landing Page Submission;Google;No;No;0;2;418;2;Email Link Clicked;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;14;18;Yes;7/09/2023;;
591765;Landing Page Submission;Google;Yes;No;0;4;183;4;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;12;17;No;22/11/2023;;
591762;API;Chat;No;No;0;4;77;2;Page Visited on Website;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;14;16;No;10/09/2023;;
591760;Landing Page Submission;Direct Traffic;No;No;0;1;300;1;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;23/09/2023;;
591722;Landing Page Submission;Organic Search;No;No;1;9;846;9;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;16;Yes;4/10/2023;22/12/2023;27/06/2025
591695;API;Google;No;No;0;5;404;5;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;14;No;24/05/2023;;
591689;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;14;15;No;10/06/2023;;
591654;API;Google;No;No;0;6;20;6;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;14;No;24/05/2023;;
591622;Landing Page Submission;Direct Traffic;No;No;0;3;986;3;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;16;Yes;2/06/2023;;
591612;Landing Page Submission;Google;No;No;1;4;1200;4;SMS Sent;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;14;16;Yes;18/09/2023;14/11/2023;1/07/2025
591603;API;Google;No;No;0;2;42;2;Chat Conversation;;;No;No;No;No;No;No;13;15;No;9/10/2023;;
591570;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;27/06/2023;;
591549;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;11/04/2023;13/05/2023;26/01/2025
591536;Lead Add Form;Reference;No;No;1;;1357;;;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;19;No;16/03/2023;11/05/2023;24/07/2024
591532;Landing Page Submission;Organic Search;Yes;No;0;3;422;3;Email Bounced;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;18;No;22/08/2023;;
591531;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;30/04/2023;;
591521;API;Google;No;No;0;2;35;1;Chat Conversation;;;No;No;No;No;No;No;17;15;No;9/09/2023;;
591509;Landing Page Submission;Direct Traffic;No;No;0;2;308;2;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;17;Yes;5/07/2023;;
591471;Landing Page Submission;Google;No;No;0;3;1576;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;11;16;No;18/09/2023;;
591460;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;17;No;12/01/2023;8/04/2023;10/01/2025
591435;Landing Page Submission;Direct Traffic;No;No;0;2;154;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;16;Yes;25/08/2023;;
591432;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;17;15;No;24/12/2023;;
591406;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;26/09/2023;;
591393;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;29/10/2023;;
591382;Landing Page Submission;Direct Traffic;No;No;0;2;148;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;2/01/2023;;
591366;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;31/10/2023;;
591360;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No;6/04/2023;;
591346;Landing Page Submission;Google;No;No;1;4;207;4;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;24/01/2023;1/04/2023;9/04/2024
591333;Landing Page Submission;Organic Search;No;No;0;8;55;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;13;15;Yes;31/10/2023;;
591317;Landing Page Submission;Direct Traffic;No;No;0;2;1621;2;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;17;Yes;17/04/2023;;
591315;Landing Page Submission;Google;No;No;0;5;37;2.5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;30/06/2023;;
591199;Landing Page Submission;Direct Traffic;No;No;0;2;231;2;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;21/02/2023;;
591141;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;1/05/2023;;
591116;Landing Page Submission;Google;No;No;0;3;270;1.5;Email Opened;SG3 - Otros;;No;No;No;No;No;No;;;Yes;5/07/2023;;
