id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm;fecha_interaccion;fecha_inicio_contrato;fecha_fin_contrato
592676;API;Chat;Yes;No;0;0;0;0;Email Bounced;;;No;No;No;No;No;No;15;15;No;10/05/2021;;
592667;Landing Page Submission;Direct Traffic;No;No;1;2;890;2;Email Opened;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;14;18;Yes;20/04/2022;12/06/2022;16/09/2023
592657;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;16;14;No;7/08/2020;;
592654;Landing Page Submission;Google;No;No;0;4;74;4;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;10;19;No;18/03/2022;;
592650;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;17;14;No;14/01/2020;;
592628;Landing Page Submission;Google;No;No;1;10;575;3.33;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;17;No;17/08/2022;23/10/2022;12/11/2023
592625;API;Organic Search;No;No;1;4;1823;4;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;16;No;25/02/2020;18/05/2020;5/03/2022
592599;API;Google;No;No;0;5;164;2.5;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;11;16;No;8/04/2020;;
592598;API;Google;No;No;1;3;1563;1.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;2/06/2021;28/07/2021;28/04/2023
592597;Landing Page Submission;Direct Traffic;No;No;1;8;311;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;Yes;19/08/2020;11/10/2020;28/05/2022
592591;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;25/08/2021;;
592590;API;Google;Yes;No;0;2;30;2;Email Bounced;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;14;15;No;28/11/2022;;
592589;Landing Page Submission;Organic Search;Yes;No;1;4;1866;4;Unsubscribed;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;19;Yes;24/12/2022;24/01/2023;23/06/2024
592566;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;22/04/2021;;
592563;Landing Page Submission;Direct Traffic;No;No;0;2;339;2;Email Opened;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;16;17;Yes;18/01/2022;;
592530;Landing Page Submission;Google;No;No;1;2;1277;2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;15;No;29/06/2021;18/08/2021;21/10/2022
592525;API;Google;No;No;1;2;1881;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;19/07/2020;26/09/2020;17/10/2021
592524;API;Google;No;No;0;1;174;1;Converted to Lead;;;No;No;No;No;No;No;16;15;No;21/07/2022;;
592518;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;10/12/2022;13/01/2023;27/04/2024
592511;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;5/01/2021;;
592510;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;24/08/2022;;
592500;Landing Page Submission;Press_Release;Yes;No;0;6;358;6;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;17;16;Yes;2/10/2020;;
592497;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;17;15;No;15/05/2022;;
592484;API;Google;No;No;1;2;15;1;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;15;No;23/12/2021;24/01/2022;22/10/2023
592439;Landing Page Submission;Direct Traffic;Yes;No;0;1;353;1;Email Bounced;SG2B - Exportadores;;No;No;No;No;No;No;15;15;Yes;29/08/2020;;
592438;API;Google;No;No;1;5;1374;2.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;25/06/2020;18/08/2020;17/06/2022
592427;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;14;15;No;17/06/2021;;
592426;API;Google;No;No;0;2;871;2;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;11;15;No;24/01/2022;;
592424;Landing Page Submission;Direct Traffic;No;No;1;1;396;1;Converted to Lead;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;Yes;23/07/2020;16/09/2020;25/07/2022
592418;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;3/05/2020;;
592415;Landing Page Submission;Google;No;No;1;6;798;6;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;20;No;12/08/2022;1/11/2022;6/06/2024
592413;API;Chat;No;No;1;0;0;0;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;14;No;8/01/2021;6/04/2021;17/10/2022
592408;Landing Page Submission;Google;No;No;1;4;1285;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;16;No;7/09/2021;19/10/2021;19/03/2023
592407;Landing Page Submission;Direct Traffic;No;No;1;6;86;6;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;20;Yes;18/09/2020;16/12/2020;16/08/2022
592406;API;Organic Search;No;No;0;5;193;5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;25/08/2021;;
592405;Landing Page Submission;Direct Traffic;No;No;1;3;1513;3;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;15;18;Yes;27/01/2022;3/03/2022;3/02/2024
592384;Landing Page Submission;Organic Search;No;No;0;5;124;2.5;SMS Sent;SG1C - Aerolineas;;No;No;No;No;No;No;14;17;No;17/02/2020;;
592374;Landing Page Submission;Organic Search;No;No;0;9;414;9;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;15;Yes;19/01/2021;;
592372;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;25/10/2020;;
592370;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;14;15;No;8/01/2020;;
592345;Landing Page Submission;Direct Traffic;No;No;0;5;1224;5;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;18;No;23/02/2022;;
592343;Landing Page Submission;Direct Traffic;No;No;1;10;1798;5;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;18;No;1/11/2022;3/12/2022;23/01/2024
592340;Landing Page Submission;Organic Search;No;No;1;5;1722;5;SMS Sent;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;13;17;No;29/09/2020;21/11/2020;29/08/2022
592321;Landing Page Submission;Organic Search;No;No;0;4;188;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;13;17;No;1/08/2020;;
592317;Landing Page Submission;Direct Traffic;Yes;No;0;4;503;4;Email Bounced;SG1A - Agentes de Carga;;No;No;No;No;No;No;13;18;Yes;3/03/2020;;
592316;API;Google;No;No;0;2;128;1;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;14;No;17/11/2022;;
592306;Landing Page Submission;Organic Search;No;No;0;5;191;5;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;14;15;Yes;1/04/2022;;
592297;Landing Page Submission;Google;No;No;0;7;20;2.33;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;11;18;Yes;15/08/2022;;
592289;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;18/12/2022;3/02/2023;21/12/2024
592219;Landing Page Submission;Direct Traffic;No;No;0;4;54;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;26/02/2021;;
592209;Landing Page Submission;Direct Traffic;No;No;1;11;1049;2.2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;17;No;3/12/2021;17/02/2022;25/01/2024
592208;Landing Page Submission;Organic Search;Yes;No;0;3;356;3;Email Bounced;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;18;Yes;14/01/2022;;
592207;API;Google;Yes;No;0;2;86;1;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;17;14;No;18/03/2022;;
592201;API;Google;No;No;1;10;1618;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;15;No;24/02/2022;4/04/2022;2/02/2024
592165;API;Chat;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;15;No;2/01/2022;22/03/2022;6/12/2023
592136;API;Chat;No;No;1;0;0;0;Email Opened;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;15;No;22/11/2020;2/02/2021;23/11/2022
592130;Landing Page Submission;Google;No;No;1;6;1522;3;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;14;19;No;1/03/2020;21/04/2020;28/07/2021
592122;Landing Page Submission;Organic Search;No;No;1;4;452;4;SMS Sent;SG1C - Aerolineas;;No;No;No;No;No;No;14;15;Yes;11/04/2020;14/05/2020;25/07/2021
592113;Landing Page Submission;Organic Search;No;No;1;6;36;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;24/09/2020;9/12/2020;11/12/2021
592040;Landing Page Submission;Direct Traffic;No;No;0;2;155;2;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;14/07/2021;;
592016;Landing Page Submission;Direct Traffic;No;No;0;1;343;1;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;15/05/2020;;
592015;Landing Page Submission;Press_Release;Yes;No;0;12;1252;12;Page Visited on Website;SG1C - Aerolineas;;No;No;No;No;No;No;18;15;Yes;5/02/2021;;
592004;Landing Page Submission;Direct Traffic;No;No;0;2;1392;2;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;23/04/2022;;
591990;API;Organic Search;No;No;1;7;248;7;Email Opened;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;15;No;20/09/2022;22/10/2022;16/05/2024
591983;API;Chat;No;No;0;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;23/12/2022;;
591978;Landing Page Submission;Direct Traffic;No;No;0;2;377;2;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;18;Yes;7/06/2022;;
591977;Landing Page Submission;Direct Traffic;Yes;No;0;5;433;5;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;15;13;Yes;16/10/2022;;
591970;Landing Page Submission;Direct Traffic;Yes;No;0;1;141;1;Email Bounced;SG1C - Aerolineas;;No;No;No;No;No;No;15;16;Yes;6/04/2021;;
591968;API;Chat;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;22/08/2022;;
591960;Landing Page Submission;Direct Traffic;No;No;1;3;813;1.5;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;19;Yes;16/04/2020;29/06/2020;26/10/2021
591933;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;29/05/2021;16/08/2021;18/11/2022
591923;Landing Page Submission;Google;No;No;0;4;13;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;12/02/2022;;
591909;Landing Page Submission;Organic Search;No;No;1;6;981;6;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;18;Yes;1/07/2020;12/09/2020;27/06/2022
591908;API;Organic Search;No;No;1;3;1622;3;Email Opened;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;16;16;No;9/01/2021;29/03/2021;17/04/2022
591899;Landing Page Submission;Direct Traffic;No;No;0;4;395;1.33;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;13;17;No;17/10/2020;;
591894;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;30/09/2022;9/12/2022;9/09/2024
591888;API;Chat;No;No;0;2;298;2;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;Yes;6/11/2022;;
591848;Lead Add Form;;Yes;No;1;0;0;0;Unsubscribed;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;16;No;26/09/2021;1/11/2021;9/07/2023
591837;Landing Page Submission;Google;No;No;1;4;665;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;20;No;23/02/2021;23/04/2021;15/10/2022
591835;API;Chat;Yes;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;14;15;No;16/10/2022;;
591832;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;14;15;No;18/11/2022;;
591831;Landing Page Submission;Google;No;No;0;3;952;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;12;15;No;17/04/2021;;
591826;Landing Page Submission;Direct Traffic;No;No;0;3;50;3;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;16;No;5/03/2022;;
591823;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;20/10/2020;;
591812;API;Organic Search;Yes;No;0;2;261;2;Email Bounced;;;No;No;No;No;No;No;14;15;No;10/06/2020;;
591807;Landing Page Submission;Organic Search;No;No;0;9;939;9;Chat Conversation;SG3 - Otros;;No;No;No;No;No;No;15;18;Yes;16/05/2020;;
591797;Landing Page Submission;Direct Traffic;No;No;1;5;1978;5;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;17;Yes;14/01/2021;20/03/2021;7/03/2023
591793;Lead Add Form;Reference;No;No;1;27;350;5.4;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;14;20;No;11/07/2021;25/09/2021;14/07/2023
591788;Landing Page Submission;Google;No;No;0;2;1410;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;16;No;12/12/2020;;
591786;Landing Page Submission;Direct Traffic;No;No;1;4;475;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;20;Yes;7/12/2022;31/01/2023;3/04/2024
591756;Landing Page Submission;Google;No;No;0;2;599;2;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;18;No;23/11/2022;;
591747;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;24/05/2022;;
591739;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;14;15;No;4/03/2020;;
591718;API;Organic Search;No;No;1;23;1295;3.29;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;16;11;No;21/05/2021;26/06/2021;3/08/2022
591717;API;Google;No;No;1;2;1105;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;20/11/2021;14/02/2022;20/10/2023
591705;API;Chat;No;No;0;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;2/09/2020;;
591703;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;14/03/2021;;
591694;Landing Page Submission;Direct Traffic;No;No;1;3;886;3;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;17;No;16/10/2021;13/01/2022;4/03/2023
591687;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;12;15;No;16/11/2021;;
591682;Landing Page Submission;Organic Search;No;No;0;9;155;1.5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;;;Yes;24/12/2022;;
591675;Landing Page Submission;Direct Traffic;No;No;1;3;1019;3;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;15;18;Yes;28/02/2020;25/05/2020;12/05/2022
591662;API;Google;Yes;No;0;2;36;2;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;11;15;No;6/10/2020;;
591659;Landing Page Submission;Direct Traffic;Yes;No;0;1;504;1;Email Bounced;SG2B - Exportadores;;No;No;No;No;No;No;15;14;No;3/10/2022;;
591657;Landing Page Submission;Organic Search;No;No;0;4;237;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;16;No;24/11/2022;;
591651;Landing Page Submission;Direct Traffic;No;No;0;3;1421;3;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;11;19;Yes;30/04/2020;;
591648;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;16;15;No;27/10/2021;;
591639;Landing Page Submission;Organic Search;Yes;No;0;2;1790;2;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;14;No;9/05/2021;;
591620;Lead Add Form;Reference;No;No;1;2;252;1;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;17;No;1/06/2020;30/07/2020;22/03/2022
591606;Landing Page Submission;Google;No;No;0;6;461;2;Page Visited on Website;SG3 - Otros;;No;No;No;No;No;No;;;No;12/10/2020;;
591605;Landing Page Submission;Direct Traffic;No;No;0;2;364;2;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;16;Yes;9/10/2022;;
591602;Landing Page Submission;Google;No;No;1;4;370;4;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;15;19;No;24/05/2020;12/08/2020;1/11/2021
591598;Landing Page Submission;Google;No;No;0;3;139;3;Chat Conversation;SG1A - Agentes de Carga;;No;No;No;No;No;No;17;18;No;8/04/2022;;
591597;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;21/06/2022;;
591596;API;Google;No;No;0;3;59;3;Email Opened;;;No;No;No;No;No;No;13;15;No;19/09/2020;;
591572;Landing Page Submission;Google;No;No;1;3;329;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;27/03/2020;15/06/2020;20/02/2022
591552;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;13/12/2021;;
591543;API;Organic Search;No;No;0;6;139;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;12;15;No;4/01/2022;;
591535;Landing Page Submission;Organic Search;Yes;No;0;8;510;8;Email Bounced;SG1A - Agentes de Carga;;No;No;No;No;No;No;15;18;Yes;6/02/2020;;
591530;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;13/03/2020;;
591526;API;Google;No;No;0;3;425;1.5;Chat Conversation;;;No;No;No;No;No;No;16;15;No;20/04/2022;;
591522;API;Chat;Yes;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;19/02/2020;;
591492;Landing Page Submission;Direct Traffic;No;No;1;4;30;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;18;Yes;1/03/2021;13/05/2021;25/02/2023
591485;Landing Page Submission;Direct Traffic;No;No;0;1;1077;1;Converted to Lead;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;16/09/2022;;
591474;Landing Page Submission;Organic Search;No;No;0;11;282;11;Chat Conversation;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;17;15;No;27/08/2020;;
591473;API;Google;No;No;0;2;60;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;18/02/2020;;
591465;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;9/08/2022;;
591464;Landing Page Submission;Direct Traffic;Yes;No;0;3;210;3;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;15;Yes;5/06/2022;;
591462;API;Google;No;No;1;2;1090;1;Email Opened;;;No;No;No;No;No;No;13;15;No;3/02/2022;1/05/2022;6/12/2023
591446;API;Chat;Yes;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;18/12/2021;;
591443;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;8/03/2020;;
591442;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;5/04/2022;;
591439;Landing Page Submission;Organic Search;No;No;0;9;113;2.25;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;14;18;Yes;14/12/2020;;
591428;Landing Page Submission;Direct Traffic;Yes;No;0;3;42;3;SMS Sent;SG2A - Importadores;;No;No;No;No;No;No;13;18;Yes;29/07/2022;;
591425;Landing Page Submission;Direct Traffic;Yes;No;0;2;0;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;17;Yes;9/10/2021;;
591423;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;16;15;No;5/12/2020;;
591418;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;8/10/2021;2/12/2021;27/04/2023
591417;Landing Page Submission;Direct Traffic;No;No;0;2;1391;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;13;Yes;5/10/2020;;
591415;Landing Page Submission;Organic Search;No;No;0;9;285;4.5;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;13;No;4/12/2022;;
591399;Landing Page Submission;Direct Traffic;No;No;0;6;198;6;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;17;No;24/08/2020;;
591398;Landing Page Submission;Direct Traffic;No;No;0;2;20;2;SMS Sent;SG3 - Otros;;No;No;No;No;No;No;14;18;Yes;28/09/2020;;
591390;Landing Page Submission;Direct Traffic;Yes;No;0;3;176;3;Page Visited on Website;SG2A - Importadores;;No;No;No;No;No;No;17;18;Yes;15/12/2022;;
591384;Landing Page Submission;Organic Search;Yes;No;0;10;613;10;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;18;No;26/11/2021;;
591380;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No;23/10/2021;;
591354;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;8/05/2022;;
591340;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;17;15;No;20/11/2022;;
591325;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;25/12/2020;;
591323;Landing Page Submission;Direct Traffic;No;No;0;2;181;2;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;16;15;Yes;5/10/2020;;
591313;Landing Page Submission;Google;No;No;1;5;1862;5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;20;No;22/01/2020;21/02/2020;15/11/2021
591301;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;4/11/2020;;
591282;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;16;15;No;25/06/2021;;
591263;Landing Page Submission;Direct Traffic;No;No;0;2;1255;2;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;14;15;Yes;26/08/2022;;
591261;Landing Page Submission;Direct Traffic;No;No;1;2;1438;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;16;Yes;20/11/2020;27/01/2021;6/08/2022
591233;API;Organic Search;No;No;0;1;348;1;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;17/09/2021;;
591226;Landing Page Submission;Direct Traffic;No;No;1;2;1095;2;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;14;Yes;3/03/2022;19/05/2022;23/11/2023
591225;API;Chat;No;No;0;2;278;1;Form Submitted on Website;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;15;No;15/07/2021;;
591219;Landing Page Submission;Direct Traffic;Yes;No;0;1;345;1;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;14;Yes;9/12/2020;;
591215;Landing Page Submission;Google;No;No;1;9;1638;9;Email Opened;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;No;26/04/2020;2/06/2020;3/03/2022
591204;Landing Page Submission;Organic Search;No;No;0;6;309;3;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;23/06/2022;;
591202;Landing Page Submission;Direct Traffic;No;No;0;5;355;5;SMS Sent;SG1C - Aerolineas;;No;No;No;No;No;No;13;17;Yes;17/06/2022;;
591197;Landing Page Submission;Direct Traffic;No;No;0;2;1245;2;Form Submitted on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;5/03/2021;;
591161;Landing Page Submission;Direct Traffic;No;No;1;2;1818;2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;20;Yes;12/08/2022;14/09/2022;23/03/2024
591160;API;Direct Traffic;No;No;0;2;1745;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;29/06/2022;;
591151;Landing Page Submission;Direct Traffic;Yes;No;0;1;229;1;Email Bounced;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;13;No;13/06/2022;;
591148;Landing Page Submission;Direct Traffic;No;No;1;2;1221;2;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;15;16;Yes;21/11/2020;17/01/2021;5/10/2022
591132;Landing Page Submission;Direct Traffic;No;No;0;4;359;1.33;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;Yes;21/04/2021;;
591122;Landing Page Submission;Direct Traffic;Yes;No;0;4;158;4;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;12;18;No;19/09/2020;;
591120;Landing Page Submission;Direct Traffic;No;No;0;11;269;1.83;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;13/02/2022;;
591108;API;Chat;No;No;0;2;1067;1;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;11;15;Yes;30/08/2020;;
